name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
MURDOCK,1724,19041,7.06,47112.78,81.56,13.72,0.40,1.16,1.50,1.65
KOEHLER,1725,19037,7.06,47119.84,96.75,0.20,0.49,0.25,0.95,1.36
MA,1726,19030,7.05,47126.89,2.42,0.44,94.00,0.05,1.76,1.33
ENGLE,1727,19022,7.05,47133.95,95.67,0.56,0.56,0.62,1.13,1.47
SMILEY,1728,19014,7.05,47140.99,64.61,29.78,0.36,1.88,2.06,1.30
CARMICHAEL,1729,19011,7.05,47148.04,74.95,20.96,0.56,0.50,1.58,1.45
SHEFFIELD,1730,18983,7.04,47155.08,79.22,17.49,0.25,0.57,1.28,1.19
LANGSTON,1731,18979,7.04,47162.11,73.71,22.22,0.32,0.75,1.66,1.34
MCCRACKEN,1732,18975,7.03,47169.15,93.84,2.99,0.35,0.37,1.24,1.21
YOST,1733,18959,7.03,47176.18,96.51,0.62,0.51,0.25,0.95,1.17
TROTTER,1734,18946,7.02,47183.20,64.28,31.46,0.38,0.50,2.03,1.35
STORY,1735,18935,7.02,47190.22,85.27,10.69,0.37,0.60,1.45,1.62
STARKS,1736,18911,7.01,47197.23,33.21,61.90,0.32,0.49,2.61,1.46
LUJAN,1737,18892,7.00,47204.23,9.06,0.20,1.27,3.04,0.89,85.54
BLOUNT,1738,18882,7.00,47211.23,49.29,46.62,0.27,0.52,1.86,1.44
CODY,1739,18853,6.99,47218.22,79.40,14.11,0.34,2.80,1.72,1.63
RUSHING,1739,18853,6.99,47225.21,78.92,17.40,0.21,0.60,1.33,1.54
BENOIT,1741,18842,6.98,47232.19,85.30,9.98,0.47,0.47,1.95,1.83
HERNDON,1742,18838,6.98,47239.18,80.00,15.63,0.38,0.57,1.75,1.68
JACOBSEN,1743,18831,6.98,47246.16,96.41,0.16,0.49,0.43,1.10,1.40
NIETO,1744,18817,6.98,47253.13,8.54,0.14,0.93,1.21,0.56,88.61
WISEMAN,1745,18813,6.97,47260.11,90.65,6.07,0.33,0.58,1.19,1.17
LAYTON,1746,18781,6.96,47267.07,89.87,5.67,0.39,0.59,1.22,2.27
EPPS,1747,18780,6.96,47274.03,33.30,61.54,0.28,1.14,2.31,1.42
SHIPLEY,1748,18770,6.96,47280.99,93.14,2.84,0.46,0.77,1.53,1.25
LEYVA,1749,18769,6.96,47287.95,5.48,0.20,0.94,0.44,0.39,92.55
REEDER,1750,18768,6.96,47294.90,85.48,10.41,0.39,1.03,1.36,1.33
BRAND,1751,18750,6.95,47301.85,85.09,8.82,0.45,0.43,1.16,4.04
ROLAND,1752,18742,6.95,47308.80,73.11,21.57,0.42,0.70,1.87,2.32
FITCH,1753,18740,6.95,47315.75,86.20,8.75,0.47,1.52,1.23,1.84
RICO,1754,18735,6.95,47322.69,10.34,0.74,1.75,0.61,0.62,85.94
NAPIER,1755,18726,6.94,47329.63,85.93,10.42,0.34,0.49,1.57,1.25
CRONIN,1756,18710,6.94,47336.57,96.48,0.27,0.52,0.21,1.05,1.46
MCQUEEN,1757,18701,6.93,47343.50,60.16,36.12,0.29,0.44,1.59,1.40
PAREDES,1758,18689,6.93,47350.43,6.17,0.43,3.16,0.16,0.62,89.46
TRENT,1759,18679,6.92,47357.35,80.91,15.21,0.46,0.55,1.58,1.29
CHRISTIANSEN,1760,18676,6.92,47364.28,95.68,0.24,0.53,0.85,1.09,1.61
PETTIT,1761,18653,6.91,47371.19,92.48,2.99,0.51,1.13,1.44,1.45
SPANGLER,1761,18653,6.91,47378.11,96.00,0.74,0.47,0.35,1.24,1.20
LANGFORD,1763,18650,6.91,47385.02,80.37,15.70,0.49,0.35,1.65,1.44
BENAVIDES,1764,18617,6.90,47391.92,6.50,0.18,0.52,0.18,0.33,92.29
PENN,1765,18601,6.90,47398.82,53.81,38.56,1.23,1.16,2.23,3.01
PAIGE,1766,18600,6.89,47405.71,43.37,52.27,0.44,0.35,2.03,1.54
WEIR,1767,18588,6.89,47412.60,89.72,6.38,0.44,0.32,1.32,1.82
DIETZ,1768,18568,6.88,47419.49,96.31,0.34,0.51,0.30,0.87,1.67
PRATER,1769,18565,6.88,47426.37,83.13,13.02,0.30,0.80,1.48,1.28
BREWSTER,1770,18554,6.88,47433.25,74.61,19.75,0.39,0.73,1.88,2.64
LOUIS,1771,18552,6.88,47440.12,28.37,57.08,2.80,1.41,6.44,3.90
DIEHL,1772,18538,6.87,47446.99,96.50,0.70,0.31,0.28,0.89,1.32
PACK,1772,18538,6.87,47453.87,84.36,10.18,1.73,0.87,1.53,1.33
SPAULDING,1774,18527,6.87,47460.73,85.65,8.65,0.51,1.68,2.02,1.49
AVILES,1775,18521,6.87,47467.60,5.49,0.83,1.28,0.15,0.44,91.81
ERNST,1775,18521,6.87,47474.47,96.33,0.35,0.54,0.33,1.06,1.40
NOWAK,1777,18515,6.86,47481.33,97.10,0.17,0.39,0.17,0.85,1.32
OLVERA,1778,18512,6.86,47488.19,4.48,0.19,0.12,0.28,0.23,94.71
ROCK,1779,18510,6.86,47495.05,86.13,7.95,0.38,2.46,1.36,1.73
MANSFIELD,1780,18498,6.86,47501.91,89.17,6.48,0.46,0.71,1.51,1.68
AQUINO,1781,18472,6.85,47508.76,14.94,0.46,31.17,0.38,3.00,50.05
OGDEN,1782,18461,6.84,47515.60,92.06,3.57,0.43,0.74,1.31,1.90
STACY,1782,18461,6.84,47522.44,91.35,4.33,0.51,0.99,1.31,1.51
RIZZO,1784,18445,6.84,47529.28,94.16,0.30,0.33,0.24,0.95,4.02
SYLVESTER,1784,18445,6.84,47536.12,75.94,18.86,0.76,0.68,1.98,1.78
GILLIS,1786,18438,6.83,47542.95,80.35,15.58,0.40,0.96,1.31,1.41
SANDS,1787,18430,6.83,47549.79,81.82,12.64,0.63,1.47,1.39,2.04
MACHADO,1788,18429,6.83,47556.62,44.92,0.71,1.45,0.39,4.08,48.46
LOVETT,1789,18421,6.83,47563.45,66.84,29.08,0.36,0.40,1.62,1.69
DUONG,1790,18404,6.82,47570.27,1.33,0.19,95.98,0.08,1.76,0.66
HYATT,1791,18396,6.82,47577.09,89.85,6.04,0.43,0.76,1.48,1.43
LANDIS,1792,18388,6.82,47583.90,95.52,1.65,0.39,0.38,1.09,0.96
PLATT,1793,18376,6.81,47590.72,88.35,7.78,0.43,0.59,1.26,1.58
BUSTAMANTE,1794,18363,6.81,47597.52,7.39,0.32,3.07,0.52,0.72,87.98
HEDRICK,1795,18359,6.81,47604.33,93.70,2.76,0.35,0.76,0.94,1.49
PRITCHETT,1796,18350,6.80,47611.13,71.05,24.05,0.23,1.56,1.72,1.38
GASTON,1797,18348,6.80,47617.93,53.89,39.01,0.51,0.35,2.11,4.13
DOBSON,1798,18342,6.80,47624.73,79.88,16.12,0.37,0.61,1.58,1.45
CAUDILL,1799,18336,6.80,47631.53,96.54,0.31,0.30,0.45,1.09,1.31
TACKETT,1800,18332,6.80,47638.33,95.62,0.67,0.27,0.87,1.32,1.24
BATEMAN,1801,18313,6.79,47645.11,89.17,7.23,0.42,0.44,1.38,1.36
LANDERS,1802,18308,6.79,47651.90,84.18,11.49,0.34,0.57,1.42,2.00
CARMONA,1803,18289,6.78,47658.68,7.01,0.69,0.97,0.26,0.54,90.52
GIPSON,1803,18289,6.78,47665.46,51.06,44.68,0.16,0.90,1.86,1.33
URIBE,1805,18283,6.78,47672.24,6.13,0.15,0.22,0.41,0.37,92.71
MCNEILL,1806,18272,6.77,47679.01,65.94,29.55,0.30,1.53,1.37,1.30
LEDFORD,1807,18264,6.77,47685.78,94.15,2.17,0.32,1.13,1.33,0.90
MIMS,1808,18248,6.76,47692.55,44.80,51.33,0.31,0.25,1.73,1.58
ABEL,1809,18243,6.76,47699.31,90.18,4.18,0.66,0.83,1.46,2.67
GOLD,1810,18237,6.76,47706.07,91.81,3.82,0.64,0.24,1.32,2.18
SMALLWOOD,1811,18227,6.76,47712.83,70.85,24.89,0.30,0.97,1.59,1.40
THORNE,1812,18222,6.75,47719.58,78.14,16.73,0.44,0.96,1.51,2.22
MCHUGH,1813,18206,6.75,47726.33,96.41,0.67,0.46,0.16,1.02,1.28
DICKENS,1814,18181,6.74,47733.07,65.30,30.60,0.33,0.80,1.61,1.36
LEUNG,1815,18140,6.72,47739.79,2.03,0.48,94.90,0.03,2.01,0.56
TOBIN,1816,18135,6.72,47746.52,90.68,4.63,0.64,0.25,1.37,2.44
KOWALSKI,1817,18134,6.72,47753.24,96.90,0.28,0.31,0.20,1.03,1.28
MEDEIROS,1818,18121,6.72,47759.96,85.14,0.33,3.06,0.14,7.27,4.07
COPE,1819,18110,6.71,47766.67,92.41,3.84,0.45,0.62,1.36,1.30
KRAUS,1820,18107,6.71,47773.38,96.63,0.22,0.41,0.24,1.02,1.48
QUEZADA,1820,18107,6.71,47780.09,3.13,0.20,0.37,0.14,0.25,95.90
OVERTON,1822,18094,6.71,47786.80,69.18,26.61,0.30,0.53,1.85,1.54
MONTALVO,1823,18085,6.70,47793.50,7.96,0.74,0.32,0.22,0.51,90.26
STALEY,1824,18081,6.70,47800.21,83.91,12.27,0.49,0.59,1.37,1.36
WOODY,1825,18069,6.70,47806.91,75.33,16.56,0.27,4.83,1.70,1.30
HATHAWAY,1826,18041,6.69,47813.59,91.49,4.63,0.49,0.54,1.32,1.52
OSORIO,1827,18037,6.69,47820.28,4.60,0.60,1.50,0.19,0.43,92.67
LAIRD,1828,18031,6.68,47826.96,90.96,5.28,0.51,0.40,1.24,1.61
DOBBS,1829,18021,6.68,47833.64,84.00,11.71,0.35,0.82,1.46,1.66
CAPPS,1830,18013,6.68,47840.32,94.72,1.30,0.33,0.85,1.53,1.27
PUTNAM,1831,17990,6.67,47846.99,95.38,1.48,0.51,0.36,1.07,1.22
LAY,1832,17979,6.66,47853.65,74.40,7.19,12.61,1.06,2.15,2.60
FRANCISCO,1833,17976,6.66,47860.32,38.06,3.96,18.43,6.11,2.59,30.85
ADAIR,1834,17969,6.66,47866.98,85.50,8.58,0.50,1.96,1.78,1.69
BERNSTEIN,1834,17969,6.66,47873.64,96.18,0.72,0.61,0.11,0.91,1.47
HUTTON,1836,17961,6.66,47880.30,85.57,10.09,0.48,0.53,1.80,1.53
BURKETT,1837,17959,6.66,47886.96,88.20,8.32,0.28,0.53,1.30,1.36
RHOADES,1838,17952,6.65,47893.61,93.57,1.93,0.47,0.87,1.49,1.67
RICHEY,1839,17950,6.65,47900.26,89.19,7.44,0.32,0.50,1.08,1.48
YANEZ,1839,17950,6.65,47906.92,5.74,0.17,0.41,0.35,0.36,92.97
BLEDSOE,1841,17934,6.65,47913.57,76.12,19.74,0.42,0.71,1.49,1.51
MCCAIN,1842,17933,6.65,47920.21,66.77,28.85,0.36,0.45,1.75,1.83
BEYER,1843,17910,6.64,47926.85,96.81,0.20,0.63,0.23,0.85,1.28
CATES,1844,17907,6.64,47933.49,88.38,7.19,0.54,0.83,1.33,1.73
ROCHE,1845,17905,6.64,47940.13,83.22,3.69,0.60,0.26,1.27,10.96
SPICER,1846,17901,6.64,47946.77,83.55,12.69,0.40,0.59,1.36,1.41
QUEEN,1847,17881,6.63,47953.39,77.41,18.23,0.34,1.16,1.47,1.39
DOTY,1848,17874,6.63,47960.02,93.54,2.98,0.42,0.48,1.08,1.51
DARLING,1849,17855,6.62,47966.64,89.44,6.44,0.58,0.54,1.48,1.51
DARBY,1850,17854,6.62,47973.26,66.11,30.30,0.36,0.48,1.40,1.36
SUMNER,1851,17837,6.61,47979.87,89.66,5.93,0.39,1.10,1.50,1.42
KINCAID,1852,17833,6.61,47986.48,87.55,8.57,0.48,0.40,1.40,1.59
HAY,1853,17824,6.61,47993.09,87.23,6.81,2.58,0.45,1.29,1.65
GROSSMAN,1854,17811,6.60,47999.69,96.28,0.31,0.58,0.17,1.26,1.39
LACEY,1854,17811,6.60,48006.29,73.58,22.15,0.36,0.48,1.65,1.77
WILKES,1856,17797,6.60,48012.89,71.20,25.04,0.31,0.61,1.53,1.30
HUMPHRIES,1857,17785,6.59,48019.48,81.60,14.93,0.34,0.42,1.23,1.48
PAZ,1858,17776,6.59,48026.07,9.24,0.33,3.61,0.33,0.78,85.72
DARNELL,1859,17775,6.59,48032.66,89.16,7.18,0.37,0.51,1.40,1.39
KEYS,1860,17763,6.58,48039.25,51.92,42.84,0.28,0.95,2.28,1.73
KYLE,1861,17750,6.58,48045.82,81.98,13.39,0.54,0.52,1.88,1.69
LACKEY,1862,17749,6.58,48052.40,85.50,10.12,0.38,0.83,1.59,1.58
VOGT,1863,17739,6.58,48058.98,95.59,0.68,0.56,0.24,1.12,1.82
LOCKLEAR,1864,17730,6.57,48065.55,19.90,2.76,0.14,72.98,3.16,1.07
KISER,1865,17693,6.56,48072.11,92.77,4.18,0.36,0.50,1.02,1.18
PRESLEY,1866,17687,6.56,48078.67,77.01,18.86,0.50,0.90,1.43,1.31
BRYSON,1867,17680,6.55,48085.22,79.47,16.40,0.41,0.60,1.47,1.65
BERGMAN,1868,17671,6.55,48091.77,95.87,0.80,0.45,0.54,0.94,1.39
PEOPLES,1869,17664,6.55,48098.32,39.95,55.93,0.18,0.49,2.29,1.16
FAIR,1870,17658,6.55,48104.87,67.85,28.29,0.41,0.40,1.71,1.33
MCCLENDON,1871,17614,6.53,48111.40,40.57,54.83,0.30,0.69,2.12,1.50
CORLEY,1872,17609,6.53,48117.92,76.67,19.35,0.32,0.68,1.34,1.64
PRADO,1873,17586,6.52,48124.44,7.65,0.48,3.06,0.15,0.64,88.01
CHRISTIE,1874,17582,6.52,48130.96,82.52,10.99,0.95,1.92,1.79,1.84
DELONG,1875,17575,6.52,48137.47,95.08,0.83,0.52,0.84,1.21,1.52
SKAGGS,1876,17569,6.51,48143.99,94.63,1.42,0.31,0.72,1.63,1.29
DILL,1877,17562,6.51,48150.50,89.92,6.17,0.55,0.77,1.24,1.36
SHEARER,1878,17545,6.50,48157.00,93.18,3.29,0.60,0.40,1.20,1.32
JUDD,1879,17532,6.50,48163.50,90.42,5.62,0.74,0.50,1.29,1.43
STAPLETON,1880,17529,6.50,48170.00,87.44,8.81,0.42,0.41,1.31,1.61
FLAHERTY,1881,17513,6.49,48176.49,96.60,0.29,0.46,0.18,0.98,1.50
CASILLAS,1882,17498,6.49,48182.98,5.46,0.26,0.29,0.39,0.34,93.25
PINTO,1883,17488,6.48,48189.46,54.21,2.10,3.57,3.70,3.65,32.77
HAYWOOD,1884,17485,6.48,48195.94,47.38,48.34,0.31,0.45,1.92,1.61
YOUNGBLOOD,1884,17485,6.48,48202.42,71.53,22.60,0.26,1.75,2.53,1.33
TONEY,1886,17481,6.48,48208.90,56.94,37.84,0.31,1.70,1.88,1.32
RICKS,1887,17474,6.48,48215.38,48.51,47.87,0.27,0.30,1.55,1.50
GRANADOS,1888,17463,6.47,48221.85,4.37,0.29,0.65,0.28,0.44,93.97
CRUM,1889,17452,6.47,48228.32,87.75,8.90,0.34,0.46,1.21,1.33
TRIPLETT,1890,17422,6.46,48234.78,68.02,28.18,0.32,0.55,1.66,1.27
SORIANO,1891,17418,6.46,48241.24,10.75,0.65,21.61,0.25,1.77,64.97
WAITE,1892,17415,6.46,48247.69,87.79,8.09,0.53,0.55,1.65,1.40
HOFF,1893,17408,6.45,48254.15,94.54,2.10,0.56,0.45,1.21,1.14
ANAYA,1894,17405,6.45,48260.60,6.14,0.25,0.64,0.69,0.49,91.79
CRENSHAW,1895,17402,6.45,48267.05,54.59,41.29,0.24,0.47,1.91,1.49
JUNG,1896,17395,6.45,48273.50,38.63,0.62,57.15,0.13,2.16,1.31
CANALES,1897,17381,6.44,48279.94,7.37,0.69,0.43,0.23,0.45,90.82
CAGLE,1898,17380,6.44,48286.38,93.00,3.10,0.26,1.06,1.44,1.13
DENNY,1899,17366,6.44,48292.82,84.83,6.78,0.56,4.29,1.75,1.79
MARCUS,1900,17360,6.44,48299.26,80.09,11.91,0.81,0.60,1.52,5.07
BERMAN,1901,17346,6.43,48305.69,94.64,1.33,0.67,0.16,1.07,2.13
MUNSON,1902,17345,6.43,48312.12,88.91,6.53,0.78,0.83,1.49,1.46
OCAMPO,1903,17334,6.43,48318.54,3.91,0.14,15.11,0.22,1.09,79.53
BAUMAN,1904,17328,6.42,48324.97,95.69,0.69,0.51,0.43,1.25,1.43
CORCORAN,1905,17321,6.42,48331.39,95.29,0.30,0.50,0.55,1.07,2.30
KEEN,1906,17320,6.42,48337.81,91.99,4.30,0.67,0.53,1.31,1.20
ZIMMER,1907,17315,6.42,48344.23,96.56,0.33,0.49,0.44,0.99,1.18
FRIEND,1908,17312,6.42,48350.64,87.74,7.34,0.36,0.89,1.44,2.24
ORNELAS,1909,17278,6.40,48357.05,6.60,0.19,0.28,0.36,0.49,92.09
VARNER,1910,17274,6.40,48363.45,82.79,13.84,0.39,0.50,1.48,1.00
PELLETIER,1911,17267,6.40,48369.85,96.58,0.30,0.34,0.41,1.11,1.27
VERNON,1911,17267,6.40,48376.25,78.73,15.90,0.45,0.50,1.95,2.47
BLUM,1913,17262,6.40,48382.65,95.96,0.39,0.45,0.16,0.93,2.10
ALBRECHT,1914,17256,6.40,48389.05,96.96,0.20,0.54,0.16,0.82,1.32
CULVER,1915,17231,6.39,48395.44,85.20,10.61,0.37,0.61,1.43,1.78
SCHUSTER,1916,17221,6.38,48401.82,96.10,0.46,0.69,0.40,0.87,1.48
CUELLAR,1917,17217,6.38,48408.20,7.73,0.32,0.24,0.33,0.37,91.00
MCCORD,1918,17216,6.38,48414.59,82.01,13.78,0.26,1.00,1.48,1.46
SHULTZ,1919,17204,6.38,48420.96,96.04,0.81,0.51,0.39,0.92,1.33
MCRAE,1920,17203,6.38,48427.34,54.97,41.00,0.34,0.33,1.76,1.60
MORELAND,1921,17173,6.37,48433.71,76.61,18.90,0.37,0.82,1.76,1.53
CALVERT,1922,17169,6.36,48440.07,90.63,5.72,0.42,0.71,1.11,1.41
WILLIAM,1923,17164,6.36,48446.43,34.04,59.01,1.61,0.67,2.33,2.34
WHITTINGTON,1924,17163,6.36,48452.79,81.62,14.54,0.26,0.54,1.65,1.39
ECKERT,1925,17161,6.36,48459.16,96.43,0.27,0.44,0.36,1.10,1.40
KEENE,1925,17161,6.36,48465.52,87.31,8.03,0.51,1.00,1.64,1.52
MOHR,1927,17153,6.36,48471.88,96.27,0.55,0.47,0.41,0.91,1.39
HANKS,1928,17141,6.35,48478.23,85.46,9.86,0.32,1.36,1.36,1.65
KIMBLE,1929,17138,6.35,48484.58,61.91,34.25,0.42,0.64,1.42,1.37
CAVANAUGH,1930,17137,6.35,48490.94,92.97,2.68,0.46,1.31,1.07,1.51
CROWELL,1931,17136,6.35,48497.29,81.21,13.88,0.74,0.56,1.83,1.77
RUSS,1931,17136,6.35,48503.64,73.59,22.44,0.37,0.55,1.70,1.34
FELICIANO,1933,17112,6.34,48509.98,8.74,1.14,5.04,0.13,1.10,83.85
CRAIN,1934,17110,6.34,48516.33,87.52,7.95,0.41,0.94,1.44,1.75
BUSCH,1935,17089,6.33,48522.66,94.28,2.70,0.42,0.29,0.95,1.36
MCCORMACK,1936,17074,6.33,48528.99,93.80,1.78,0.47,0.47,1.46,2.03
DRUMMOND,1937,17032,6.31,48535.30,68.81,27.14,0.35,0.28,1.88,1.56
OMALLEY,1938,17027,6.31,48541.62,96.90,0.24,0.52,0.22,1.02,1.10
ALDRICH,1939,17017,6.31,48547.92,93.76,1.96,0.67,0.83,1.21,1.57
LUKE,1940,17016,6.31,48554.23,75.28,14.14,5.39,1.06,2.13,2.00
GRECO,1941,17013,6.31,48560.54,95.09,0.48,0.66,0.09,1.02,2.67
MOTT,1941,17013,6.31,48566.85,86.49,9.57,0.41,0.58,1.35,1.59
OAKES,1943,17008,6.30,48573.15,91.62,3.79,0.51,1.16,1.45,1.47
MALLORY,1944,16987,6.30,48579.45,64.47,30.94,0.36,0.86,1.94,1.42
MCLAIN,1945,16978,6.29,48585.74,88.94,7.03,0.34,0.85,1.47,1.37
BURROWS,1946,16972,6.29,48592.03,86.95,8.77,0.59,0.83,1.43,1.43
OTERO,1947,16956,6.29,48598.32,9.86,0.64,0.59,0.85,0.65,87.41
ALLRED,1948,16951,6.28,48604.60,94.57,1.94,0.32,0.48,1.15,1.53
EASON,1949,16923,6.27,48610.88,60.70,35.34,0.51,0.40,1.65,1.41
FINNEY,1950,16919,6.27,48617.15,72.09,23.28,0.54,0.59,2.09,1.41
WELLER,1951,16916,6.27,48623.42,95.58,0.95,0.55,0.43,1.12,1.37
WALDRON,1952,16908,6.27,48629.69,89.56,5.90,0.42,0.63,1.58,1.91
CHAMPION,1953,16900,6.26,48635.95,74.51,19.01,0.37,0.37,1.36,4.37
JEFFERS,1954,16895,6.26,48642.21,80.92,14.31,0.46,0.75,1.88,1.68
COON,1955,16890,6.26,48648.47,93.17,2.17,0.53,1.44,1.31,1.39
ROSENTHAL,1956,16881,6.26,48654.73,94.37,2.01,0.47,0.15,1.31,1.68
HUDDLESTON,1957,16872,6.25,48660.99,86.10,9.06,0.38,0.92,1.64,1.90
SOLANO,1958,16869,6.25,48667.24,10.78,0.53,1.71,0.23,0.60,86.14
HIRSCH,1959,16864,6.25,48673.49,95.84,0.93,0.48,0.15,0.80,1.80
AKINS,1960,16860,6.25,48679.74,65.59,30.34,0.26,0.73,1.70,1.39
OLIVARES,1961,16857,6.25,48685.99,4.64,0.14,1.04,0.18,0.28,93.72
SONG,1962,16856,6.25,48692.24,2.08,0.39,95.12,0.06,1.91,0.43
SNEED,1963,16855,6.25,48698.49,57.58,37.74,0.37,1.10,1.71,1.51
BENEDICT,1964,16846,6.24,48704.73,93.29,1.25,0.81,1.23,1.40,2.02
BAIN,1965,16845,6.24,48710.98,87.56,7.82,0.65,0.77,1.64,1.57
OKEEFE,1966,16829,6.24,48717.21,96.00,0.34,0.50,0.27,1.12,1.77
HIDALGO,1967,16824,6.24,48723.45,12.08,0.25,4.30,0.18,0.68,82.51
MATOS,1968,16819,6.23,48729.69,17.14,1.46,0.27,0.15,1.43,79.55
STALLINGS,1968,16819,6.23,48735.92,73.66,22.84,0.27,0.41,1.32,1.49
PARIS,1970,16813,6.23,48742.15,79.49,10.96,1.21,0.50,1.90,5.94
GAMEZ,1971,16812,6.23,48748.39,4.87,0.19,0.46,0.27,0.34,93.86
KENNY,1972,16811,6.23,48754.62,90.52,5.50,0.71,0.61,1.10,1.56
QUIGLEY,1973,16810,6.23,48760.85,94.61,1.66,0.50,0.51,1.15,1.56
MARRERO,1974,16783,6.22,48767.07,8.95,2.03,0.42,0.09,0.46,88.04
FAGAN,1975,16779,6.22,48773.29,86.93,9.70,0.56,0.27,1.17,1.38
DUTTON,1976,16774,6.22,48779.51,91.95,3.98,0.47,0.72,1.38,1.50
ATWOOD,1977,16754,6.21,48785.72,92.38,3.66,0.35,0.61,1.33,1.67
PAPPAS,1977,16754,6.21,48791.93,95.23,0.42,0.42,0.36,1.57,2.01
BAGLEY,1979,16739,6.21,48798.13,79.58,16.68,0.29,0.64,1.42,1.40
MCGOVERN,1979,16739,6.21,48804.34,96.51,0.44,0.48,0.21,0.99,1.39
LUNSFORD,1981,16736,6.20,48810.54,88.16,8.08,0.31,0.75,1.45,1.25
MOSELEY,1981,16736,6.20,48816.75,79.48,16.92,0.38,0.47,1.24,1.52
READ,1981,16736,6.20,48822.95,92.13,2.78,0.47,0.41,1.31,2.91
OAKLEY,1984,16733,6.20,48829.15,87.13,8.80,0.36,0.54,1.61,1.56
ASHBY,1985,16723,6.20,48835.35,82.46,13.23,0.38,0.59,1.51,1.82
GRANGER,1986,16721,6.20,48841.55,79.28,16.03,0.28,0.56,1.45,2.40
SHAVER,1987,16716,6.20,48847.75,92.34,3.85,0.38,0.71,1.14,1.58
HOPE,1988,16710,6.19,48853.94,72.07,23.03,0.65,0.72,1.86,1.66
COE,1989,16706,6.19,48860.14,84.60,10.44,1.20,0.47,1.57,1.72
BURROUGHS,1990,16702,6.19,48866.33,71.54,24.43,0.41,0.43,1.53,1.66
HELM,1991,16700,6.19,48872.52,89.40,6.83,0.65,0.41,1.49,1.22
AMBROSE,1992,16697,6.19,48878.71,83.36,11.73,1.07,0.87,1.19,1.78
NEUMANN,1992,16697,6.19,48884.90,96.01,0.25,0.59,0.34,1.05,1.76
MICHAELS,1994,16696,6.19,48891.09,93.02,2.90,0.50,0.31,1.38,1.89
PRESCOTT,1995,16686,6.19,48897.27,81.09,13.55,0.88,0.86,1.71,1.90
LIGHT,1996,16671,6.18,48903.45,92.89,3.14,0.65,0.76,1.16,1.39
DUMAS,1997,16660,6.18,48909.63,56.38,37.55,0.55,0.36,1.98,3.18
FLOOD,1998,16652,6.17,48915.80,81.07,14.10,0.49,1.23,1.45,1.65
STRINGER,1999,16634,6.17,48921.97,77.67,18.85,0.45,0.41,1.41,1.20
CURRIE,2000,16627,6.16,48928.13,71.34,24.81,0.38,0.53,1.51,1.43
COMER,2001,16619,6.16,48934.29,84.25,12.03,0.45,0.49,1.30,1.47
FONG,2002,16614,6.16,48940.45,4.62,1.01,84.81,0.10,4.63,4.84
WHITLOCK,2003,16603,6.15,48946.60,80.96,15.20,0.34,0.58,1.49,1.43
LEMUS,2004,16583,6.15,48952.75,5.00,0.31,0.25,0.22,0.53,93.69
HAWLEY,2005,16578,6.15,48958.90,91.41,4.25,0.45,1.16,1.26,1.47
ULRICH,2006,16575,6.14,48965.04,96.51,0.41,0.46,0.33,0.92,1.37
STAPLES,2007,16572,6.14,48971.18,73.51,21.29,0.49,1.50,1.87,1.33
BOYKIN,2008,16565,6.14,48977.32,45.54,50.89,0.26,0.38,1.61,1.32
KNUTSON,2009,16560,6.14,48983.46,96.71,0.21,0.41,0.40,1.11,1.15
GROVER,2010,16551,6.14,48989.60,85.90,6.10,4.05,0.90,1.58,1.47
HOBSON,2011,16517,6.12,48995.72,70.67,25.15,0.38,0.94,1.53,1.33
CORMIER,2012,16513,6.12,49001.84,84.36,12.26,0.28,0.29,1.34,1.47
DORAN,2013,16509,6.12,49007.96,92.06,1.74,0.79,0.35,1.22,3.84
THAYER,2014,16496,6.12,49014.08,94.62,0.85,0.57,1.31,1.29,1.36
WOODSON,2014,16496,6.12,49020.19,41.60,54.08,0.31,0.34,2.33,1.35
WHITT,2016,16488,6.11,49026.30,86.44,10.27,0.34,0.55,1.32,1.07
HOOKER,2017,16479,6.11,49032.41,73.00,22.36,0.30,0.44,1.49,2.41
KOHLER,2018,16477,6.11,49038.52,96.32,0.23,0.58,0.40,1.07,1.40
ADDISON,2019,16474,6.11,49044.63,53.00,42.49,0.38,1.19,1.78,1.17
VANDYKE,2019,16474,6.11,49050.73,91.81,4.77,0.42,0.36,1.21,1.44
SCHRADER,2021,16464,6.10,49056.84,96.88,0.27,0.36,0.26,0.89,1.34
HASKINS,2022,16457,6.10,49062.94,70.67,25.15,0.38,0.74,1.73,1.33
WHITTAKER,2023,16441,6.09,49069.03,78.54,16.67,0.52,0.57,1.83,1.87
MADSEN,2024,16425,6.09,49075.12,95.99,0.40,0.59,0.44,1.07,1.50
GAUTHIER,2025,16419,6.09,49081.21,89.60,5.25,0.38,1.15,1.63,1.99
BURNETTE,2026,16409,6.08,49087.29,75.79,18.24,0.30,3.30,1.46,0.91
KEATING,2027,16392,6.08,49093.37,95.70,1.07,0.52,0.24,1.09,1.38
PURVIS,2028,16381,6.07,49099.44,81.56,15.25,0.36,0.27,1.25,1.31
ALEMAN,2029,16379,6.07,49105.51,8.25,0.48,0.40,0.10,0.37,90.41
HUSTON,2030,16364,6.07,49111.58,87.80,8.12,0.37,0.54,1.50,1.67
HAMLIN,2031,16358,6.06,49117.64,81.33,14.60,0.35,0.78,1.50,1.43
